ESTIMATIVAS DA POPULAÇÃO RESIDENTE NOS MUNICÍPIOS BRASILEIROS COM DATA DE REFERÊNCIA EM 1º DE JULHO DE 2019;;;;
UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO; POPULAÇÃO ESTIMADA 
MA;21;12308;Tuntum;41,832
MA;21;12407;Turiaçu;35,604
MA;21;12456;Turilândia;25,619
MA;21;12506;Tutóia;58,860
MA;21;12605;Urbano Santos;33,122
MA;21;12704;Vargem Grande;56,510
MA;21;12803;Viana;52,441
MA;21;12852;Vila Nova dos Martírios;13,392
MA;21;12902;Vitória do Mearim;32,764
MA;21;13009;Vitorino Freire;31,523
MA;21;14007;Zé Doca;51,714
PI;22;00053;Acauã;7,084
PI;22;00103;Agricolândia;5,139
PI;22;00202;Água Branca;17,411
PI;22;00251;Alagoinha do Piauí;7,651
PI;22;00277;Alegrete do Piauí;4,915
PI;22;00301;Alto Longá;14,304
PI;22;00400;Altos;40,524
PI;22;00459;Alvorada do Gurguéia;5,419
PI;22;00509;Amarante;17,598
PI;22;00608;Angical do Piauí;6,788
PI;22;00707;Anísio de Abreu;9,880
PI;22;00806;Antônio Almeida;3,164
PI;22;00905;Aroazes;5,835
PI;22;00954;Aroeiras do Itaim;2,551
PI;22;01002;Arraial;4,727
PI;22;01051;Assunção do Piauí;7,846
PI;22;01101;Avelino Lopes;11,289
PI;22;01150;Baixa Grande do Ribeiro;11,586
PI;22;01176;Barra D'Alcântara;3,951
PI;22;01200;Barras;47,066
PI;22;01309;Barreiras do Piauí;3,348
PI;22;01408;Barro Duro;7,032
PI;22;01507;Batalha;26,857
PI;22;01556;Bela Vista do Piauí;4,015
PI;22;01572;Belém do Piauí;3,566
PI;22;01606;Beneditinos;10,467
PI;22;01705;Bertolínia;5,501
PI;22;01739;Betânia do Piauí;6,205
PI;22;01770;Boa Hora;6,781
PI;22;01804;Bocaina;4,500
PI;22;01903;Bom Jesus;25,179
PI;22;01919;Bom Princípio do Piauí;5,630
PI;22;01929;Bonfim do Piauí;5,670
PI;22;01945;Boqueirão do Piauí;6,407
PI;22;01960;Brasileira;8,329
PI;22;01988;Brejo do Piauí;3,875
PI;22;02000;Buriti dos Lopes;19,781
PI;22;02026;Buriti dos Montes;8,244
PI;22;02059;Cabeceiras do Piauí;10,586
PI;22;02075;Cajazeiras do Piauí;3,559
PI;22;02083;Cajueiro da Praia;7,642
PI;22;02091;Caldeirão Grande do Piauí;5,776
PI;22;02109;Campinas do Piauí;5,613
PI;22;02117;Campo Alegre do Fidalgo;5,045
PI;22;02133;Campo Grande do Piauí;5,943
PI;22;02174;Campo Largo do Piauí;7,279
PI;22;02208;Campo Maior;46,833
PI;22;02251;Canavieira;3,950
PI;22;02307;Canto do Buriti;21,187
PI;22;02406;Capitão de Campos;11,417
PI;22;02455;Capitão Gervásio Oliveira;4,100
PI;22;02505;Caracol;10,916
PI;22;02539;Caraúbas do Piauí;5,868
PI;22;02554;Caridade do Piauí;5,067
PI;22;02604;Castelo do Piauí;19,716
PI;22;02653;Caxingó;5,424
PI;22;02703;Cocal;27,787
PI;22;02711;Cocal de Telha;4,891
PI;22;02729;Cocal dos Alves;6,153
PI;22;02737;Coivaras;4,020
PI;22;02752;Colônia do Gurguéia;6,484
PI;22;02778;Colônia do Piauí;7,656
PI;22;02802;Conceição do Canindé;4,803
PI;22;02851;Coronel José Dias;4,682
PI;22;02901;Corrente;26,644
PI;22;03008;Cristalândia do Piauí;8,294
PI;22;03107;Cristino Castro;10,423
PI;22;03206;Curimatá;11,388
PI;22;03230;Currais;4,954
PI;22;03255;Curralinhos;4,443
PI;22;03271;Curral Novo do Piauí;5,343
PI;22;03305;Demerval Lobão;13,817
PI;22;03354;Dirceu Arcoverde;7,011
PI;22;03404;Dom Expedito Lopes;6,904
PI;22;03420;Domingos Mourão;4,355
PI;22;03453;Dom Inocêncio;9,556
PI;22;03503;Elesbão Veloso;14,602
PI;22;03602;Eliseu Martins;4,915
PI;22;03701;Esperantina;39,737
PI;22;03750;Fartura do Piauí;5,307
PI;22;03800;Flores do Piauí;4,463
PI;22;03859;Floresta do Piauí;2,558
PI;22;03909;Floriano;59,935
PI;22;04006;Francinópolis;5,348
PI;22;04105;Francisco Ayres;4,348
PI;22;04154;Francisco Macedo;3,184
PI;22;04204;Francisco Santos;9,319
PI;22;04303;Fronteiras;11,625
PI;22;04352;Geminiano;5,442
PI;22;04402;Gilbués;10,690
PI;22;04501;Guadalupe;10,499
PI;22;04550;Guaribas;4,562
PI;22;04600;Hugo Napoleão;3,877
PI;22;04659;Ilha Grande;9,426
PI;22;04709;Inhuma;15,308
PI;22;04808;Ipiranga do Piauí;9,811
PI;22;04907;Isaías Coelho;8,549
PI;22;05003;Itainópolis;11,530
PI;22;05102;Itaueira;11,019
PI;22;05151;Jacobina do Piauí;5,741
PI;22;05201;Jaicós;19,104
PI;22;05250;Jardim do Mulato;4,504
PI;22;05276;Jatobá do Piauí;4,865
PI;22;05300;Jerumenha;4,452
PI;22;05359;João Costa;3,008
PI;22;05409;Joaquim Pires;14,354
PI;22;05458;Joca Marques;5,443
PI;22;05508;José de Freitas;39,208
PI;22;05516;Juazeiro do Piauí;5,478
PI;22;05524;Júlio Borges;5,627
PI;22;05532;Jurema;4,763
PI;22;05540;Lagoinha do Piauí;2,845
PI;22;05557;Lagoa Alegre;8,542
PI;22;05565;Lagoa do Barro do Piauí;4,655
PI;22;05573;Lagoa de São Francisco;6,758
PI;22;05581;Lagoa do Piauí;4,064
PI;22;05599;Lagoa do Sítio;5,177
PI;22;05607;Landri Sales;5,295
PI;22;05706;Luís Correia;30,311
PI;22;05805;Luzilândia;25,486
PI;22;05854;Madeiro;8,310
PI;22;05904;Manoel Emídio;5,349
PI;22;05953;Marcolândia;8,492
PI;22;06001;Marcos Parente;4,549
PI;22;06050;Massapê do Piauí;6,441
PI;22;06100;Matias Olímpio;10,936
PI;22;06209;Miguel Alves;33,760
PI;22;06308;Miguel Leão;1,246
PI;22;06357;Milton Brandão;6,613
PI;22;06407;Monsenhor Gil;10,564
PI;22;06506;Monsenhor Hipólito;7,749
PI;22;06605;Monte Alegre do Piauí;10,613
PI;22;06654;Morro Cabeça no Tempo;4,532
PI;22;06670;Morro do Chapéu do Piauí;6,796
PI;22;06696;Murici dos Portelas;9,159
PI;22;06704;Nazaré do Piauí;7,339
PI;22;06720;Nazária;8,570
PI;22;06753;Nossa Senhora de Nazaré;4,870
PI;22;06803;Nossa Senhora dos Remédios;8,692
PI;22;06902;Novo Oriente do Piauí;6,565
PI;22;06951;Novo Santo Antônio;2,991
PI;22;07009;Oeiras;37,029
PI;22;07108;Olho D'Água do Piauí;2,459
PI;22;07207;Padre Marcos;6,868
PI;22;07306;Paes Landim;4,129
PI;22;07355;Pajeú do Piauí;3,389
PI;22;07405;Palmeira do Piauí;5,043
PI;22;07504;Palmeirais;14,539
PI;22;07553;Paquetá;3,945
PI;22;07603;Parnaguá;10,791
PI;22;07702;Parnaíba;153,078
PI;22;07751;Passagem Franca do Piauí;4,313
PI;22;07777;Patos do Piauí;6,392
PI;22;07793;Pau D'Arco do Piauí;4,045
PI;22;07801;Paulistana;20,523
PI;22;07850;Pavussu;3,677
PI;22;07900;Pedro II;38,742
PI;22;07934;Pedro Laurentino;2,536
PI;22;07959;Nova Santa Rita;4,374
PI;22;08007;Picos;78,222
PI;22;08106;Pimenteiras;12,127
PI;22;08205;Pio IX;18,425
PI;22;08304;Piracuruca;28,791
PI;22;08403;Piripiri;63,742
PI;22;08502;Porto;12,568
PI;22;08551;Porto Alegre do Piauí;2,710
PI;22;08601;Prata do Piauí;3,151
PI;22;08650;Queimada Nova;8,992
PI;22;08700;Redenção do Gurguéia;8,778
PI;22;08809;Regeneração;17,978
PI;22;08858;Riacho Frio;4,312
PI;22;08874;Ribeira do Piauí;4,477
PI;22;08908;Ribeiro Gonçalves;7,341
PI;22;09005;Rio Grande do Piauí;6,432
PI;22;09104;Santa Cruz do Piauí;6,240
PI;22;09153;Santa Cruz dos Milagres;4,019
PI;22;09203;Santa Filomena;6,253
PI;22;09302;Santa Luz;5,860
PI;22;09351;Santana do Piauí;4,634
PI;22;09377;Santa Rosa do Piauí;5,257
PI;22;09401;Santo Antônio de Lisboa;6,415
PI;22;09450;Santo Antônio dos Milagres;2,161
PI;22;09500;Santo Inácio do Piauí;3,798
PI;22;09559;São Braz do Piauí;4,448
PI;22;09609;São Félix do Piauí;2,942
PI;22;09658;São Francisco de Assis do Piauí;5,755
PI;22;09708;São Francisco do Piauí;6,423
PI;22;09757;São Gonçalo do Gurguéia;3,041
PI;22;09807;São Gonçalo do Piauí;5,015
PI;22;09856;São João da Canabrava;4,608
PI;22;09872;São João da Fronteira;6,042
PI;22;09906;São João da Serra;6,139
PI;22;09955;São João da Varjota;4,840
PI;22;09971;São João do Arraial;7,989
PI;22;10003;São João do Piauí;20,601
PI;22;10052;São José do Divino;5,346
PI;22;10102;São José do Peixe;3,745
PI;22;10201;São José do Piauí;6,705
PI;22;10300;São Julião;6,363
PI;22;10359;São Lourenço do Piauí;4,573
PI;22;10375;São Luis do Piauí;2,644
PI;22;10383;São Miguel da Baixa Grande;2,452
PI;22;10391;São Miguel do Fidalgo;3,039
PI;22;10409;São Miguel do Tapuio;17,662
PI;22;10508;São Pedro do Piauí;14,291
PI;22;10607;São Raimundo Nonato;34,710
PI;22;10623;Sebastião Barros;3,469
PI;22;10631;Sebastião Leal;4,294
PI;22;10656;Sigefredo Pacheco;10,041
PI;22;10706;Simões;14,633
PI;22;10805;Simplício Mendes;12,711
PI;22;10904;Socorro do Piauí;4,569
PI;22;10938;Sussuapara;6,730
PI;22;10953;Tamboril do Piauí;2,919
PI;22;10979;Tanque do Piauí;2,765
PI;22;11001;Teresina;864,845
PI;22;11100;União;44,485
PI;22;11209;Uruçuí;21,558
PI;22;11308;Valença do Piauí;20,918
PI;22;11357;Várzea Branca;4,947
PI;22;11407;Várzea Grande;4,391
PI;22;11506;Vera Mendes;3,077
PI;22;11605;Vila Nova do Piauí;2,971
PI;22;11704;Wall Ferraz;4,462
CE;23;00101;Abaiara;11,737
CE;23;00150;Acarape;14,929
CE;23;00200;Acaraú;62,641
CE;23;00309;Acopiara;54,270
CE;23;00408;Aiuaba;17,399
CE;23;00507;Alcântaras;11,714
CE;23;00606;Altaneira;7,586
CE;23;00705;Alto Santo;17,146
CE;23;00754;Amontada;43,452
CE;23;00804;Antonina do Norte;7,353
CE;23;00903;Apuiarés;14,600
CE;23;01000;Aquiraz;80,271
CE;23;01109;Aracati;74,547
CE;23;01208;Aracoiaba;26,469
CE;23;01257;Ararendá;10,935
CE;23;01307;Araripe;21,600
CE;23;01406;Aratuba;11,847
CE;23;01505;Arneiroz;7,840
CE;23;01604;Assaré;23,417
CE;23;01703;Aurora;24,654
CE;23;01802;Baixio;6,288
CE;23;01851;Banabuiú;18,197
CE;23;01901;Barbalha;60,781
CE;23;01950;Barreira;22,425
CE;23;02008;Barro;22,680
CE;23;02057;Barroquinha;15,017
CE;23;02107;Baturité;35,750
CE;23;02206;Beberibe;53,573
CE;23;02305;Bela Cruz;32,591
CE;23;02404;Boa Viagem;54,470
CE;23;02503;Brejo Santo;49,477
CE;23;02602;Camocim;63,661
CE;23;02701;Campos Sales;27,426
CE;23;02800;Canindé;76,997
CE;23;02909;Capistrano;17,738
CE;23;03006;Caridade;22,547
CE;23;03105;Cariré;18,448
CE;23;03204;Caririaçu;26,965
CE;23;03303;Cariús;18,699
CE;23;03402;Carnaubal;17,606
CE;23;03501;Cascavel;71,743
CE;23;03600;Catarina;20,698
CE;23;03659;Catunda;10,342
CE;23;03709;Caucaia;361,400
CE;23;03808;Cedro;25,557
CE;23;03907;Chaval;13,069
CE;23;03931;Choró;13,521
CE;23;03956;Chorozinho;20,264
CE;23;04004;Coreaú;23,136
CE;23;04103;Crateús;75,074
CE;23;04202;Crato;132,123
CE;23;04236;Croatá;18,063
CE;23;04251;Cruz;24,827
CE;23;04269;Deputado Irapuan Pinheiro;9,625
CE;23;04277;Ererê;7,198
CE;23;04285;Eusébio;53,618
CE;23;04301;Farias Brito;19,450
CE;23;04350;Forquilha;24,218
CE;23;04400;Fortaleza;2,669,342
CE;23;04459;Fortim;16,480
CE;23;04509;Frecheirinha;14,072
CE;23;04608;General Sampaio;7,618
CE;23;04657;Graça;14,399
CE;23;04707;Granja;54,748
CE;23;04806;Granjeiro;4,844
CE;23;04905;Groaíras;11,068
CE;23;04954;Guaiúba;26,064
CE;23;05001;Guaraciaba do Norte;40,642
CE;23;05100;Guaramiranga;5,193
CE;23;05209;Hidrolândia;19,978
CE;23;05233;Horizonte;67,337
CE;23;05266;Ibaretama;13,353
CE;23;05308;Ibiapina;24,997
CE;23;05332;Ibicuitinga;12,525
CE;23;05357;Icapuí;19,934
CE;23;05407;Icó;68,018
CE;23;05506;Iguatu;102,498
CE;23;05605;Independência;26,178
CE;23;05654;Ipaporanga;11,593
CE;23;05704;Ipaumirim;12,463
CE;23;05803;Ipu;41,964
CE;23;05902;Ipueiras;38,166
CE;23;06009;Iracema;14,297
CE;23;06108;Irauçuba;24,156
CE;23;06207;Itaiçaba;7,827
CE;23;06256;Itaitinga;37,980
CE;23;06306;Itapajé;52,675
CE;23;06405;Itapipoca;129,358
CE;23;06504;Itapiúna;20,382
CE;23;06553;Itarema;41,826
CE;23;06603;Itatira;21,647
CE;23;06702;Jaguaretama;18,162
CE;23;06801;Jaguaribara;11,401
CE;23;06900;Jaguaribe;34,682
CE;23;07007;Jaguaruana;33,705
CE;23;07106;Jardim;27,174
CE;23;07205;Jati;8,111
CE;23;07254;Jijoca de Jericoacoara;19,816
CE;23;07304;Juazeiro do Norte;274,207
CE;23;07403;Jucás;24,833
CE;23;07502;Lavras da Mangabeira;31,508
CE;23;07601;Limoeiro do Norte;59,540
CE;23;07635;Madalena;19,691
CE;23;07650;Maracanaú;227,886
CE;23;07700;Maranguape;128,978
CE;23;07809;Marco;27,361
CE;23;07908;Martinópole;11,233
CE;23;08005;Massapê;38,737
CE;23;08104;Mauriti;47,962
CE;23;08203;Meruoca;15,057
CE;23;08302;Milagres;27,512
CE;23;08351;Milhã;13,155
CE;23;08377;Miraíma;13,818
CE;23;08401;Missão Velha;35,393
CE;23;08500;Mombaça;43,797
CE;23;08609;Monsenhor Tabosa;17,234
CE;23;08708;Morada Nova;61,890
CE;23;08807;Moraújo;8,724
CE;23;08906;Morrinhos;22,534
CE;23;09003;Mucambo;14,537
CE;23;09102;Mulungu;10,823
CE;23;09201;Nova Olinda;15,565
CE;23;09300;Nova Russas;32,328
CE;23;09409;Novo Oriente;28,607
CE;23;09458;Ocara;25,703
CE;23;09508;Orós;21,427
CE;23;09607;Pacajus;72,203
CE;23;09706;Pacatuba;83,432
CE;23;09805;Pacoti;12,261
CE;23;09904;Pacujá;6,533
CE;23;10001;Palhano;9,386
CE;23;10100;Palmácia;13,322
CE;23;10209;Paracuru;35,076
CE;23;10258;Paraipaba;32,744
CE;23;10308;Parambu;31,521
CE;23;10407;Paramoti;12,226
CE;23;10506;Pedra Branca;43,258
CE;23;10605;Penaforte;9,077
CE;23;10704;Pentecoste;37,751
CE;23;10803;Pereiro;16,307
CE;23;10852;Pindoretama;20,567
CE;23;10902;Piquet Carneiro;16,959
CE;23;10951;Pires Ferreira;10,951
CE;23;11009;Poranga;12,336
CE;23;11108;Porteiras;14,996
CE;23;11207;Potengi;11,045
CE;23;11231;Potiretama;6,419
CE;23;11264;Quiterianópolis;21,084
CE;23;11306;Quixadá;87,728
CE;23;11355;Quixelô;16,178
CE;23;11405;Quixeramobim;81,082
CE;23;11504;Quixeré;22,149
CE;23;11603;Redenção;29,053
CE;23;11702;Reriutaba;18,491
CE;23;11801;Russas;78,194
CE;23;11900;Saboeiro;15,819
CE;23;11959;Salitre;16,554
CE;23;12007;Santana do Acaraú;32,452
CE;23;12106;Santana do Cariri;17,700
CE;23;12205;Santa Quitéria;43,703
CE;23;12304;São Benedito;47,903
CE;23;12403;São Gonçalo do Amarante;48,422
CE;23;12502;São João do Jaguaribe;7,645
CE;23;12601;São Luís do Curu;13,000
CE;23;12700;Senador Pompeu;25,496
CE;23;12809;Senador Sá;7,623
CE;23;12908;Sobral;208,935
CE;23;13005;Solonópole;18,324
CE;23;13104;Tabuleiro do Norte;30,697
CE;23;13203;Tamboril;26,251
CE;23;13252;Tarrafas;8,592
CE;23;13302;Tauá;58,859
CE;23;13351;Tejuçuoca;19,187
CE;23;13401;Tianguá;75,946
CE;23;13500;Trairi;55,918
CE;23;13559;Tururu;16,271
CE;23;13609;Ubajara;34,792
CE;23;13708;Umari;7,733
CE;23;13757;Umirim;19,825
CE;23;13807;Uruburetama;21,850
CE;23;13906;Uruoca;13,840
CE;23;13955;Varjota;18,420
CE;23;14003;Várzea Alegre;40,721
CE;23;14102;Viçosa do Ceará;60,889
RN;24;00109;Acari;11,136
RN;24;00208;Açu;58,017
RN;24;00307;Afonso Bezerra;11,035
RN;24;00406;Água Nova;3,252
RN;24;00505;Alexandria;13,577
RN;24;00604;Almino Afonso;4,735
RN;24;00703;Alto do Rodrigues;14,529
RN;24;00802;Angicos;11,714
RN;24;00901;Antônio Martins;7,145
RN;24;01008;Apodi;35,845
RN;24;01107;Areia Branca;27,774
RN;24;01206;Arês;14,306
RN;24;01305;Campo Grande;9,655
RN;24;01404;Baía Formosa;9,271
RN;24;01453;Baraúna;28,374
RN;24;01503;Barcelona;3,998
RN;24;01602;Bento Fernandes;5,497
RN;24;01651;Bodó;2,223
RN;24;01701;Bom Jesus;10,210
RN;24;01800;Brejinho;12,699
RN;24;01859;Caiçara do Norte;6,549
RN;24;01909;Caiçara do Rio do Vento;3,684
RN;24;02006;Caicó;67,952
RN;24;02105;Campo Redondo;11,217
RN;24;02204;Canguaretama;34,276
RN;24;02303;Caraúbas;20,493
RN;24;02402;Carnaúba dos Dantas;8,180
RN;24;02501;Carnaubais;10,759
RN;24;02600;Ceará-Mirim;73,497
RN;24;02709;Cerro Corá;11,179
RN;24;02808;Coronel Ezequiel;5,506
RN;24;02907;Coronel João Pessoa;4,912
RN;24;03004;Cruzeta;7,998
RN;24;03103;Currais Novos;44,786
RN;24;03202;Doutor Severiano;7,076
RN;24;03251;Parnamirim;261,469
RN;24;03301;Encanto;5,638
RN;24;03400;Equador;6,045
RN;24;03509;Espírito Santo;10,505
RN;24;03608;Extremoz;28,583
RN;24;03707;Felipe Guerra;5,985
RN;24;03756;Fernando Pedroza;3,054
RN;24;03806;Florânia;9,116
RN;24;03905;Francisco Dantas;2,824
RN;24;04002;Frutuoso Gomes;4,068
RN;24;04101;Galinhos;2,786
RN;24;04200;Goianinha;26,328
RN;24;04309;Governador Dix-Sept Rosado;13,037
RN;24;04408;Grossos;10,383
RN;24;04507;Guamaré;15,659
RN;24;04606;Ielmo Marinho;13,766
RN;24;04705;Ipanguaçu;15,491
RN;24;04804;Ipueira;2,241
RN;24;04853;Itajá;7,548
RN;24;04903;Itaú;5,878
RN;24;05009;Jaçanã;9,133
RN;24;05108;Jandaíra;6,878
RN;24;05207;Janduís;5,268
RN;24;05306;Januário Cicco;10,181
RN;24;05405;Japi;5,055
RN;24;05504;Jardim de Angicos;2,612
RN;24;05603;Jardim de Piranhas;14,837
RN;24;05702;Jardim do Seridó;12,396
RN;24;05801;João Câmara;34,955
RN;24;05900;João Dias;2,654
RN;24;06007;José da Penha;5,951
RN;24;06106;Jucurutu;18,295
RN;24;06155;Jundiá;3,898
RN;24;06205;Lagoa d'Anta;6,769
RN;24;06304;Lagoa de Pedras;7,544
RN;24;06403;Lagoa de Velhos;2,732
RN;24;06502;Lagoa Nova;15,614
RN;24;06601;Lagoa Salgada;8,245
RN;24;06700;Lajes;11,277
RN;24;06809;Lajes Pintadas;4,759
RN;24;06908;Lucrécia;3,996
RN;24;07005;Luís Gomes;10,116
RN;24;07104;Macaíba;80,792
RN;24;07203;Macau;31,814
RN;24;07252;Major Sales;4,020
RN;24;07302;Marcelino Vieira;8,347
RN;24;07401;Martins;8,725
RN;24;07500;Maxaranguape;12,371
RN;24;07609;Messias Targino;4,601
RN;24;07708;Montanhas;11,251
RN;24;07807;Monte Alegre;22,451
RN;24;07906;Monte das Gameleiras;2,105
RN;24;08003;Mossoró;297,378
RN;24;08102;Natal;884,122
RN;24;08201;Nísia Floresta;27,602
RN;24;08300;Nova Cruz;37,343
RN;24;08409;Olho-d'Água do Borges;4,258
RN;24;08508;Ouro Branco;4,812
RN;24;08607;Paraná;4,254
RN;24;08706;Paraú;3,768
RN;24;08805;Parazinho;5,237
RN;24;08904;Parelhas;21,477
RN;24;08953;Rio do Fogo;10,848
RN;24;09100;Passa e Fica;13,277
RN;24;09209;Passagem;3,089
RN;24;09308;Patu;12,755
RN;24;09332;Santa Maria;5,551
RN;24;09407;Pau dos Ferros;30,394
RN;24;09506;Pedra Grande;3,237
RN;24;09605;Pedra Preta;2,458
RN;24;09704;Pedro Avelino;6,716
RN;24;09803;Pedro Velho;14,806
RN;24;09902;Pendências;15,129
RN;24;10009;Pilões;3,838
RN;24;10108;Poço Branco;15,413
RN;24;10207;Portalegre;7,867
RN;24;10256;Porto do Mangue;6,437
RN;24;10306;Serra Caiada;10,395
RN;24;10405;Pureza;9,621
RN;24;10504;Rafael Fernandes;5,098
RN;24;10603;Rafael Godeiro;3,201
RN;24;10702;Riacho da Cruz;3,579
RN;24;10801;Riacho de Santana;4,204
RN;24;10900;Riachuelo;8,128
RN;24;11007;Rodolfo Fernandes;4,467
RN;24;11056;Tibau;4,106
RN;24;11106;Ruy Barbosa;3,600
RN;24;11205;Santa Cruz;39,674
RN;24;11403;Santana do Matos;12,791
RN;24;11429;Santana do Seridó;2,680
RN;24;11502;Santo Antônio;24,136
RN;24;11601;São Bento do Norte;2,747
RN;24;11700;São Bento do Trairí;4,449
RN;24;11809;São Fernando;3,584
RN;24;11908;São Francisco do Oeste;4,228
RN;24;12005;São Gonçalo do Amarante;102.400(7)
RN;24;12104;São João do Sabugi;6,193
RN;24;12203;São José de Mipibu;43,899
RN;24;12302;São José do Campestre;12,856
RN;24;12401;São José do Seridó;4,634
RN;24;12500;São Miguel;23,519
RN;24;12559;São Miguel do Gostoso;10,282
RN;24;12609;São Paulo do Potengi;17,579
RN;24;12708;São Pedro;5,971
RN;24;12807;São Rafael;8,202
RN;24;12906;São Tomé;11,055
RN;24;13003;São Vicente;6,424
RN;24;13102;Senador Elói de Souza;6,086
RN;24;13201;Senador Georgino Avelino;4,440
RN;24;13300;Serra de São Bento;5,762
RN;24;13359;Serra do Mel;11,938
RN;24;13409;Serra Negra do Norte;8,078
RN;24;13508;Serrinha;6,229
RN;24;13557;Serrinha dos Pintos;4,800
RN;24;13607;Severiano Melo;2,440
RN;24;13706;Sítio Novo;5,522
RN;24;13805;Taboleiro Grande;2,566
RN;24;13904;Taipu;12,279
RN;24;14001;Tangará;15,727
RN;24;14100;Tenente Ananias;10,786
RN;24;14159;Tenente Laurentino Cruz;5,952
RN;24;14209;Tibau do Sul;14,180
RN;24;14308;Timbaúba dos Batistas;2,414
RN;24;14407;Touros;33,287
RN;24;14456;Triunfo Potiguar;3,237
RN;24;14506;Umarizal;10,555
RN;24;14605;Upanema;14,659
RN;24;14704;Várzea;5,500
RN;24;14753;Venha-Ver;4,177
RN;24;14803;Vera Cruz;12,481
RN;24;14902;Viçosa;1,718
RN;24;15008;Vila Flor;3,170
PB;25;00106;Água Branca;10,234
PB;25;00205;Aguiar;5,640
PB;25;00304;Alagoa Grande;28,496
PB;25;00403;Alagoa Nova;20,849
PB;25;00502;Alagoinha;14,489
PB;25;00536;Alcantil;5,492
PB;25;00577;Algodão de Jandaíra;2,567
PB;25;00601;Alhandra;19,588
PB;25;00700;São João do Rio do Peixe;18,034
PB;25;00734;Amparo;2,238
PB;25;00775;Aparecida;8,347
PB;25;00809;Araçagi;16,987
PB;25;00908;Arara;13,470
PB;25;01005;Araruna;20,312
PB;25;01104;Areia;22,819
PB;25;01153;Areia de Baraúnas;2,128
PB;25;01203;Areial;6,998
PB;25;01302;Aroeiras;19,153
PB;25;01351;Assunção;3,990
PB;25;01401;Baía da Traição;8,993
PB;25;01500;Bananeiras;21,318
PB;25;01534;Baraúna;4,892
PB;25;01575;Barra de Santana;8,359
PB;25;01609;Barra de Santa Rosa;15,384
PB;25;01708;Barra de São Miguel;6,036
PB;25;01807;Bayeux;96,880
PB;25;01906;Belém;17,676
PB;25;02003;Belém do Brejo do Cruz;7,342
PB;25;02052;Bernardino Batista;3,501
PB;25;02102;Boa Ventura;5,366
PB;25;02151;Boa Vista;7,051
PB;25;02201;Bom Jesus;2,561
PB;25;02300;Bom Sucesso;4,975
PB;25;02409;Bonito de Santa Fé;11,917
PB;25;02508;Boqueirão;17,804
PB;25;02607;Igaracy;6,117
PB;25;02706;Borborema;5,263
PB;25;02805;Brejo do Cruz;14,122
PB;25;02904;Brejo dos Santos;6,449
PB;25;03001;Caaporã;21,828
PB;25;03100;Cabaceiras;5,611
PB;25;03209;Cabedelo;67,736
PB;25;03308;Cachoeira dos Índios;10,244
PB;25;03407;Cacimba de Areia;3,682
PB;25;03506;Cacimba de Dentro;17,187
PB;25;03555;Cacimbas;7,173
PB;25;03605;Caiçara;7,201
PB;25;03704;Cajazeiras;61,993
PB;25;03753;Cajazeirinhas;3,193
PB;25;03803;Caldas Brandão;6,014
PB;25;03902;Camalaú;6,013
PB;25;04009;Campina Grande;409,731
PB;25;04033;Capim;6,523
PB;25;04074;Caraúbas;4,162
PB;25;04108;Carrapateira;2,659
PB;25;04157;Casserengue;7,468
PB;25;04207;Catingueira;4,932
PB;25;04306;Catolé do Rocha;30,546
PB;25;04355;Caturité;4,852
PB;25;04405;Conceição;18,982
PB;25;04504;Condado;6,654
PB;25;04603;Conde;24,670
PB;25;04702;Congo;4,786
PB;25;04801;Coremas;15,445
PB;25;04850;Coxixola;1,921
PB;25;04900;Cruz do Espírito Santo;17,319
PB;25;05006;Cubati;7,797
PB;25;05105;Cuité;20,338
PB;25;05204;Cuitegi;6,803
PB;25;05238;Cuité de Mamanguape;6,353
PB;25;05279;Curral de Cima;5,227
PB;25;05303;Curral Velho;2,516
PB;25;05352;Damião;5,330
PB;25;05402;Desterro;8,297
PB;25;05501;Vista Serrana;3,798
PB;25;05600;Diamante;6,552
PB;25;05709;Dona Inês;10,453
PB;25;05808;Duas Estradas;3,596
PB;25;05907;Emas;3,522
PB;25;06004;Esperança;33,007
PB;25;06103;Fagundes;11,253
PB;25;06202;Frei Martinho;2,989
PB;25;06251;Gado Bravo;8,316
PB;25;06301;Guarabira;58,833
PB;25;06400;Gurinhém;14,129
PB;25;06509;Gurjão;3,428
PB;25;06608;Ibiara;5,929
PB;25;06707;Imaculada;11,819
PB;25;06806;Ingá;18,103
PB;25;06905;Itabaiana;24,477
PB;25;07002;Itaporanga;24,692
PB;25;07101;Itapororoca;18,664
PB;25;07200;Itatuba;10,962
PB;25;07309;Jacaraú;14,431
PB;25;07408;Jericó;7,739
PB;25;07507;João Pessoa;809,015
PB;25;07606;Juarez Távora;7,936
PB;25;07705;Juazeirinho;18,171
PB;25;07804;Junco do Seridó;7,150
PB;25;07903;Juripiranga;10,756
PB;25;08000;Juru;9,867
PB;25;08109;Lagoa;4,666
PB;25;08208;Lagoa de Dentro;7,719
PB;25;08307;Lagoa Seca;27,503
PB;25;08406;Lastro;2,737
PB;25;08505;Livramento;7,256
PB;25;08554;Logradouro;4,332
PB;25;08604;Lucena;13,080
PB;25;08703;Mãe d'Água;4,009
PB;25;08802;Malta;5,759
PB;25;08901;Mamanguape;44,882
PB;25;09008;Manaíra;10,955
PB;25;09057;Marcação;8,558
