,UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA
1736,AL,27.0,8105.0,Santana do Mundaú,10740
1737,AL,27.0,8204.0,São Brás,6961
1738,AL,27.0,8303.0,São José da Laje,23927
1739,AL,27.0,8402.0,São José da Tapera,32260
1740,AL,27.0,8501.0,São Luís do Quitunde,34555
1741,AL,27.0,8600.0,São Miguel dos Campos,61251
1742,AL,27.0,8709.0,São Miguel dos Milagres,7951
1743,AL,27.0,8808.0,São Sebastião,34152
1744,AL,27.0,8907.0,Satuba,13828
1745,AL,27.0,8956.0,Senador Rui Palmeira,13870
1746,AL,27.0,9004.0,Tanque d'Arca,6162
1747,AL,27.0,9103.0,Taquarana,19980
1748,AL,27.0,9152.0,Teotônio Vilela,44169
1749,AL,27.0,9202.0,Traipu,27715
1750,AL,27.0,9301.0,União dos Palmares,65611
1751,AL,27.0,9400.0,Viçosa,25733
1752,SE,28.0,100.0,Amparo de São Francisco,2374
1753,SE,28.0,209.0,Aquidabã,21563
1754,SE,28.0,308.0,Aracaju,657013
1755,SE,28.0,407.0,Arauá,10056
1756,SE,28.0,506.0,Areia Branca,18542
1757,SE,28.0,605.0,Barra dos Coqueiros,30407
1758,SE,28.0,670.0,Boquim,26816
1759,SE,28.0,704.0,Brejo Grande,8309
1760,SE,28.0,1009.0,Campo do Brito,18109
1761,SE,28.0,1108.0,Canhoba,4008
1762,SE,28.0,1207.0,Canindé de São Francisco,29900
1763,SE,28.0,1306.0,Capela,34213
1764,SE,28.0,1405.0,Carira,22082
1765,SE,28.0,1504.0,Carmópolis,16634
1766,SE,28.0,1603.0,Cedro de São João,5897
1767,SE,28.0,1702.0,Cristinápolis,17874
1768,SE,28.0,1900.0,Cumbe,3987
1769,SE,28.0,2007.0,Divina Pastora,5138
1770,SE,28.0,2106.0,Estância,69184
1771,SE,28.0,2205.0,Feira Nova,5584
1772,SE,28.0,2304.0,Frei Paulo,15421
1773,SE,28.0,2403.0,Gararu,11604
1774,SE,28.0,2502.0,General Maynard,3346
1775,SE,28.0,2601.0,Graccho Cardoso,5818
1776,SE,28.0,2700.0,Ilha das Flores,8520
1777,SE,28.0,2809.0,Indiaroba,17957
1778,SE,28.0,2908.0,Itabaiana,95427
1779,SE,28.0,3005.0,Itabaianinha,41928
1780,SE,28.0,3104.0,Itabi,4903
1781,SE,28.0,3203.0,Itaporanga d'Ajuda,34356
1782,SE,28.0,3302.0,Japaratuba,18743
1783,SE,28.0,3401.0,Japoatã,13434
1784,SE,28.0,3500.0,Lagarto,104408
1785,SE,28.0,3609.0,Laranjeiras,29826
1786,SE,28.0,3708.0,Macambira,6919
1787,SE,28.0,3807.0,Malhada dos Bois,3682
1788,SE,28.0,3906.0,Malhador,12618
1789,SE,28.0,4003.0,Maruim,17213
1790,SE,28.0,4102.0,Moita Bonita,11335
1791,SE,28.0,4201.0,Monte Alegre de Sergipe,15031
1792,SE,28.0,4300.0,Muribeca,7625
1793,SE,28.0,4409.0,Neópolis,18719
1794,SE,28.0,4458.0,Nossa Senhora Aparecida,8796
1795,SE,28.0,4508.0,Nossa Senhora da Glória,36924
1796,SE,28.0,4607.0,Nossa Senhora das Dores,26629
1797,SE,28.0,4706.0,Nossa Senhora de Lourdes,6483
1798,SE,28.0,4805.0,Nossa Senhora do Socorro,183628
1799,SE,28.0,4904.0,Pacatuba,14428
1800,SE,28.0,5000.0,Pedra Mole,3261
1801,SE,28.0,5109.0,Pedrinhas,9602
1802,SE,28.0,5208.0,Pinhão,6576
1803,SE,28.0,5307.0,Pirambu,9280
1804,SE,28.0,5406.0,Poço Redondo,34775
1805,SE,28.0,5505.0,Poço Verde,23728
1806,SE,28.0,5604.0,Porto da Folha,28596
1807,SE,28.0,5703.0,Propriá,29626
1808,SE,28.0,5802.0,Riachão do Dantas,19805
1809,SE,28.0,5901.0,Riachuelo,10213
1810,SE,28.0,6008.0,Ribeirópolis,18652
1811,SE,28.0,6107.0,Rosário do Catete,10855
1812,SE,28.0,6206.0,Salgado,19998
1813,SE,28.0,6305.0,Santa Luzia do Itanhy,14035
1814,SE,28.0,6404.0,Santana do São Francisco,7780
1815,SE,28.0,6503.0,Santa Rosa de Lima,3913
1816,SE,28.0,6602.0,Santo Amaro das Brotas,12102
1817,SE,28.0,6701.0,São Cristóvão,90072
1818,SE,28.0,6800.0,São Domingos,11137
1819,SE,28.0,6909.0,São Francisco,3724
1820,SE,28.0,7006.0,São Miguel do Aleixo,3930
1821,SE,28.0,7105.0,Simão Dias,40484
1822,SE,28.0,7204.0,Siriri,8893
1823,SE,28.0,7303.0,Telha,3227
1824,SE,28.0,7402.0,Tobias Barreto,52191
1825,SE,28.0,7501.0,Tomar do Geru,13536
1826,SE,28.0,7600.0,Umbaúba,25294
1827,BA,29.0,108.0,Abaíra,8739
1828,BA,29.0,207.0,Abaré,20086
1829,BA,29.0,306.0,Acajutiba,15159
1830,BA,29.0,355.0,Adustina,17040
1831,BA,29.0,405.0,Água Fria,16970
1832,BA,29.0,504.0,Érico Cardoso,10610
1833,BA,29.0,603.0,Aiquara,4446
1834,BA,29.0,702.0,Alagoinhas,151596
1835,BA,29.0,801.0,Alcobaça,22470
1836,BA,29.0,900.0,Almadina,5464
1837,BA,29.0,1007.0,Amargosa,37241
1838,BA,29.0,1106.0,Amélia Rodrigues,25102
1839,BA,29.0,1155.0,América Dourada,16094
1840,BA,29.0,1205.0,Anagé,22005
1841,BA,29.0,1304.0,Andaraí,13143
1842,BA,29.0,1353.0,Andorinha,14595
1843,BA,29.0,1403.0,Angical,13977
1844,BA,29.0,1502.0,Anguera,11221
1845,BA,29.0,1601.0,Antas,19291
1846,BA,29.0,1700.0,Antônio Cardoso,11683
1847,BA,29.0,1809.0,Antônio Gonçalves,11798
1848,BA,29.0,1908.0,Aporá,17731
1849,BA,29.0,1957.0,Apuarema,7330
1850,BA,29.0,2005.0,Aracatu,13135
1851,BA,29.0,2054.0,Araças,12177
1852,BA,29.0,2104.0,Araci,54379
1853,BA,29.0,2203.0,Aramari,11397
1854,BA,29.0,2252.0,Arataca,11019
1855,BA,29.0,2302.0,Aratuípe,8825
1856,BA,29.0,2401.0,Aurelino Leal,11531
1857,BA,29.0,2500.0,Baianópolis,13877
1858,BA,29.0,2609.0,Baixa Grande,20468
1859,BA,29.0,2658.0,Banzaê,13229
1860,BA,29.0,2708.0,Barra,53578
1861,BA,29.0,2807.0,Barra da Estiva,20598
1862,BA,29.0,2906.0,Barra do Choça,31603
1863,BA,29.0,3003.0,Barra do Mendes,13865
1864,BA,29.0,3102.0,Barra do Rocha,5714
1865,BA,29.0,3201.0,Barreiras,155439
1866,BA,29.0,3235.0,Barro Alto,14931
1867,BA,29.0,3276.0,Barrocas,15978
1868,BA,29.0,3300.0,Barro Preto,5591
1869,BA,29.0,3409.0,Belmonte,23328
1870,BA,29.0,3508.0,Belo Campo,17211
1871,BA,29.0,3607.0,Biritinga,15979
1872,BA,29.0,3706.0,Boa Nova,12633
1873,BA,29.0,3805.0,Boa Vista do Tupim,18576
1874,BA,29.0,3904.0,Bom Jesus da Lapa,69148
1875,BA,29.0,3953.0,Bom Jesus da Serra,9880
1876,BA,29.0,4001.0,Boninal,14368
1877,BA,29.0,4050.0,Bonito,16764
1878,BA,29.0,4100.0,Boquira,21508
1879,BA,29.0,4209.0,Botuporã,10211
1880,BA,29.0,4308.0,Brejões,14295
1881,BA,29.0,4407.0,Brejolândia,10557
1882,BA,29.0,4506.0,Brotas de Macaúbas,10231
1883,BA,29.0,4605.0,Brumado,67195
1884,BA,29.0,4704.0,Buerarema,18349
1885,BA,29.0,4753.0,Buritirama,21174
1886,BA,29.0,4803.0,Caatiba,6758
1887,BA,29.0,4852.0,Cabaceiras do Paraguaçu,18807
1888,BA,29.0,4902.0,Cachoeira,33470
1889,BA,29.0,5008.0,Caculé,23170
1890,BA,29.0,5107.0,Caém,9213
1891,BA,29.0,5156.0,Caetanos,14542
1892,BA,29.0,5206.0,Caetité,50975
1893,BA,29.0,5305.0,Cafarnaum,18437
1894,BA,29.0,5404.0,Cairu,18176
1895,BA,29.0,5503.0,Caldeirão Grande,13327
1896,BA,29.0,5602.0,Camacan,31988
1897,BA,29.0,5701.0,Camaçari,299132
1898,BA,29.0,5800.0,Camamu,35316
1899,BA,29.0,5909.0,Campo Alegre de Lourdes,28798
1900,BA,29.0,6006.0,Campo Formoso,71206
1901,BA,29.0,6105.0,Canápolis,9711
1902,BA,29.0,6204.0,Canarana,26176
1903,BA,29.0,6303.0,Canavieiras,31099
1904,BA,29.0,6402.0,Candeal,8258
1905,BA,29.0,6501.0,Candeias,87076
1906,BA,29.0,6600.0,Candiba,14319
1907,BA,29.0,6709.0,Cândido Sales,25189
1908,BA,29.0,6808.0,Cansanção,34834
1909,BA,29.0,6824.0,Canudos,16668
1910,BA,29.0,6857.0,Capela do Alto Alegre,11637
1911,BA,29.0,6873.0,Capim Grosso,30662
1912,BA,29.0,6899.0,Caraíbas,8951
1913,BA,29.0,6907.0,Caravelas,22016
1914,BA,29.0,7004.0,Cardeal da Silva,9295
1915,BA,29.0,7103.0,Carinhanha,29018
1916,BA,29.0,7202.0,Casa Nova,71969
1917,BA,29.0,7301.0,Castro Alves,26264
1918,BA,29.0,7400.0,Catolândia,3577
1919,BA,29.0,7509.0,Catu,54704
1920,BA,29.0,7558.0,Caturama,9329
1921,BA,29.0,7608.0,Central,17266
1922,BA,29.0,7707.0,Chorrochó,11177
1923,BA,29.0,7806.0,Cícero Dantas,32515
1924,BA,29.0,7905.0,Cipó,17300
1925,BA,29.0,8002.0,Coaraci,16993
1926,BA,29.0,8101.0,Cocos,18777
1927,BA,29.0,8200.0,Conceição da Feira,22581
1928,BA,29.0,8309.0,Conceição do Almeida,17247
1929,BA,29.0,8408.0,Conceição do Coité,66612
1930,BA,29.0,8507.0,Conceição do Jacuípe,33153
1931,BA,29.0,8606.0,Conde,25837
1932,BA,29.0,8705.0,Condeúba,17247
1933,BA,29.0,8804.0,Contendas do Sincorá,4066
1934,BA,29.0,8903.0,Coração de Maria,22605
1935,BA,29.0,9000.0,Cordeiros,8614
1936,BA,29.0,9109.0,Coribe,14194
1937,BA,29.0,9208.0,Coronel João Sá,15895
1938,BA,29.0,9307.0,Correntina,32137
1939,BA,29.0,9406.0,Cotegipe,13782
1940,BA,29.0,9505.0,Cravolândia,5349
1941,BA,29.0,9604.0,Crisópolis,21103
1942,BA,29.0,9703.0,Cristópolis,13910
1943,BA,29.0,9802.0,Cruz das Almas,63239
1944,BA,29.0,9901.0,Curaçá,34700
1945,BA,29.0,10008.0,Dário Meira,10710
1946,BA,29.0,10057.0,Dias d'Ávila,81089
1947,BA,29.0,10107.0,Dom Basílio,12199
1948,BA,29.0,10206.0,Dom Macedo Costa,4058
1949,BA,29.0,10305.0,Elísio Medrado,8122
1950,BA,29.0,10404.0,Encruzilhada,17006
1951,BA,29.0,10503.0,Entre Rios,41780
1952,BA,29.0,10602.0,Esplanada,37237
1953,BA,29.0,10701.0,Euclides da Cunha,60585
1954,BA,29.0,10727.0,Eunápolis,113380
1955,BA,29.0,10750.0,Fátima,17890
1956,BA,29.0,10776.0,Feira da Mata,5665
1957,BA,29.0,10800.0,Feira de Santana,614872
1958,BA,29.0,10859.0,Filadélfia,16377
1959,BA,29.0,10909.0,Firmino Alves,5617
1960,BA,29.0,11006.0,Floresta Azul,10629
1961,BA,29.0,11105.0,Formosa do Rio Preto,25591
1962,BA,29.0,11204.0,Gandu,32403
1963,BA,29.0,11253.0,Gavião,4463
1964,BA,29.0,11303.0,Gentio do Ouro,11233
1965,BA,29.0,11402.0,Glória,15221
1966,BA,29.0,11501.0,Gongogi,7128
1967,BA,29.0,11600.0,Governador Mangabeira,20722
1968,BA,29.0,11659.0,Guajeru,6937
1969,BA,29.0,11709.0,Guanambi,84481
1970,BA,29.0,11808.0,Guaratinga,20843
1971,BA,29.0,11857.0,Heliópolis,13031
1972,BA,29.0,11907.0,Iaçu,24305
1973,BA,29.0,12004.0,Ibiassucê,9224
1974,BA,29.0,12103.0,Ibicaraí,21689
1975,BA,29.0,12202.0,Ibicoara,19571
1976,BA,29.0,12301.0,Ibicuí,16198
1977,BA,29.0,12400.0,Ibipeba,18211
1978,BA,29.0,12509.0,Ibipitanga,14902
1979,BA,29.0,12608.0,Ibiquera,4044
1980,BA,29.0,12707.0,Ibirapitanga,23375
1981,BA,29.0,12806.0,Ibirapuã,8637
1982,BA,29.0,12905.0,Ibirataia,15312
1983,BA,29.0,13002.0,Ibitiara,16339
1984,BA,29.0,13101.0,Ibititá,17113
1985,BA,29.0,13200.0,Ibotirama,26927
1986,BA,29.0,13309.0,Ichu,6206
1987,BA,29.0,13408.0,Igaporã,15640
1988,BA,29.0,13457.0,Igrapiúna,13226
1989,BA,29.0,13507.0,Iguaí,26916
1990,BA,29.0,13606.0,Ilhéus,162327
1991,BA,29.0,13705.0,Inhambupe,39926
1992,BA,29.0,13804.0,Ipecaetá,14487
1993,BA,29.0,13903.0,Ipiaú,45873
1994,BA,29.0,14000.0,Ipirá,59595
1995,BA,29.0,14109.0,Ipupiara,9865
1996,BA,29.0,14208.0,Irajuba,7260
1997,BA,29.0,14307.0,Iramaia,8537
1998,BA,29.0,14406.0,Iraquara,25216
1999,BA,29.0,14505.0,Irará,29034
2000,BA,29.0,14604.0,Irecê,72967
2001,BA,29.0,14653.0,Itabela,30584
2002,BA,29.0,14703.0,Itaberaba,64489
2003,BA,29.0,14802.0,Itabuna,213223
2004,BA,29.0,14901.0,Itacaré,28296
2005,BA,29.0,15007.0,Itaeté,16056
2006,BA,29.0,15106.0,Itagi,12351
2007,BA,29.0,15205.0,Itagibá,14579
2008,BA,29.0,15304.0,Itagimirim,6869
2009,BA,29.0,15353.0,Itaguaçu da Bahia,14429
2010,BA,29.0,15403.0,Itaju do Colônia,6682
2011,BA,29.0,15502.0,Itajuípe,20491
2012,BA,29.0,15601.0,Itamaraju,64486
2013,BA,29.0,15700.0,Itamari,8035
2014,BA,29.0,15809.0,Itambé,23049
2015,BA,29.0,15908.0,Itanagra,6441
2016,BA,29.0,16005.0,Itanhém,19405
2017,BA,29.0,16104.0,Itaparica,22228
2018,BA,29.0,16203.0,Itapé,8761
2019,BA,29.0,16302.0,Itapebi,10259
2020,BA,29.0,16401.0,Itapetinga,76147
2021,BA,29.0,16500.0,Itapicuru,35576
2022,BA,29.0,16609.0,Itapitanga,10313
2023,BA,29.0,16708.0,Itaquara,8319
2024,BA,29.0,16807.0,Itarantim,19747
2025,BA,29.0,16856.0,Itatim,14487
2026,BA,29.0,16906.0,Itiruçu,12576
2027,BA,29.0,17003.0,Itiúba,36089
2028,BA,29.0,17102.0,Itororó,20382
2029,BA,29.0,17201.0,Ituaçu,18962
2030,BA,29.0,17300.0,Ituberá,28602
2031,BA,29.0,17334.0,Iuiú,10994
2032,BA,29.0,17359.0,Jaborandi,8385
2033,BA,29.0,17409.0,Jacaraci,14842
2034,BA,29.0,17508.0,Jacobina,80518
2035,BA,29.0,17607.0,Jaguaquara,54423
2036,BA,29.0,17706.0,Jaguarari,33570
2037,BA,29.0,17805.0,Jaguaripe,18788
2038,BA,29.0,17904.0,Jandaíra,10709
2039,BA,29.0,18001.0,Jequié,155966
2040,BA,29.0,18100.0,Jeremoabo,40463
2041,BA,29.0,18209.0,Jiquiriçá,14537
2042,BA,29.0,18308.0,Jitaúna,11166
2043,BA,29.0,18357.0,João Dourado,25188
2044,BA,29.0,18407.0,Juazeiro,216707
2045,BA,29.0,18456.0,Jucuruçu,9126
2046,BA,29.0,18506.0,Jussara,15284
2047,BA,29.0,18555.0,Jussari,5833
2048,BA,29.0,18605.0,Jussiape,6186
2049,BA,29.0,18704.0,Lafaiete Coutinho,3724
2050,BA,29.0,18753.0,Lagoa Real,15665
2051,BA,29.0,18803.0,Laje,23840
2052,BA,29.0,18902.0,Lajedão,3955
2053,BA,29.0,19009.0,Lajedinho,3783
2054,BA,29.0,19058.0,Lajedo do Tabocal,8562
2055,BA,29.0,19108.0,Lamarão,8307
2056,BA,29.0,19157.0,Lapão,27223
2057,BA,29.0,19207.0,Lauro de Freitas,198440
2058,BA,29.0,19306.0,Lençóis,11409
2059,BA,29.0,19405.0,Licínio de Almeida,12388
2060,BA,29.0,19504.0,Livramento de Nossa Senhora,45732
2061,BA,29.0,19553.0,Luís Eduardo Magalhães,87519
2062,BA,29.0,19603.0,Macajuba,11348
2063,BA,29.0,19702.0,Macarani,18755
2064,BA,29.0,19801.0,Macaúbas,49826
2065,BA,29.0,19900.0,Macururé,7824
2066,BA,29.0,19926.0,Madre de Deus,21093
2067,BA,29.0,19959.0,Maetinga,3161
2068,BA,29.0,20007.0,Maiquinique,10112
2069,BA,29.0,20106.0,Mairi,18676
2070,BA,29.0,20205.0,Malhada,16845
2071,BA,29.0,20304.0,Malhada de Pedras,8393
2072,BA,29.0,20403.0,Manoel Vitorino,13240
2073,BA,29.0,20452.0,Mansidão,13643
2074,BA,29.0,20502.0,Maracás,20834
2075,BA,29.0,20601.0,Maragogipe,44677
2076,BA,29.0,20700.0,Maraú,20570
2077,BA,29.0,20809.0,Marcionílio Souza,10406
2078,BA,29.0,20908.0,Mascote,13822
2079,BA,29.0,21005.0,Mata de São João,46583
2080,BA,29.0,21054.0,Matina,12201
2081,BA,29.0,21104.0,Medeiros Neto,22688
2082,BA,29.0,21203.0,Miguel Calmon,26023
2083,BA,29.0,21302.0,Milagres,10950
2084,BA,29.0,21401.0,Mirangaba,18338
2085,BA,29.0,21450.0,Mirante,8641
2086,BA,29.0,21500.0,Monte Santo,49418
2087,BA,29.0,21609.0,Morpará,8519
2088,BA,29.0,21708.0,Morro do Chapéu,35413
2089,BA,29.0,21807.0,Mortugaba,12042
2090,BA,29.0,21906.0,Mucugê,9062
2091,BA,29.0,22003.0,Mucuri,41748
2092,BA,29.0,22052.0,Mulungu do Morro,10889
2093,BA,29.0,22102.0,Mundo Novo,26776
2094,BA,29.0,22201.0,Muniz Ferreira,7422
2095,BA,29.0,22250.0,Muquém de São Francisco,11348
2096,BA,29.0,22300.0,Muritiba,29399
2097,BA,29.0,22409.0,Mutuípe,22221
2098,BA,29.0,22508.0,Nazaré,28525
2099,BA,29.0,22607.0,Nilo Peçanha,13997
2100,BA,29.0,22656.0,Nordestina,13130
2101,BA,29.0,22706.0,Nova Canaã,16462
2102,BA,29.0,22730.0,Nova Fátima,7812
2103,BA,29.0,22755.0,Nova Ibiá,6591
2104,BA,29.0,22805.0,Nova Itarana,8226
2105,BA,29.0,22854.0,Nova Redenção,9118
2106,BA,29.0,22904.0,Nova Soure,26947
2107,BA,29.0,23001.0,Nova Viçosa,43376
2108,BA,29.0,23035.0,Novo Horizonte,12385
2109,BA,29.0,23050.0,Novo Triunfo,15440
2110,BA,29.0,23100.0,Olindina,28229
2111,BA,29.0,23209.0,Oliveira dos Brejinhos,21825
2112,BA,29.0,23308.0,Ouriçangas,8564
2113,BA,29.0,23357.0,Ourolândia,17451
2114,BA,29.0,23407.0,Palmas de Monte Alto,21750
2115,BA,29.0,23506.0,Palmeiras,9019
2116,BA,29.0,23605.0,Paramirim,21607
2117,BA,29.0,23704.0,Paratinga,32000
2118,BA,29.0,23803.0,Paripiranga,28989
2119,BA,29.0,23902.0,Pau Brasil,9831
2120,BA,29.0,24009.0,Paulo Afonso,117782
2121,BA,29.0,24058.0,Pé de Serra,13578
2122,BA,29.0,24108.0,Pedrão,7347
2123,BA,29.0,24207.0,Pedro Alexandre,16667
2124,BA,29.0,24306.0,Piatã,17123
2125,BA,29.0,24405.0,Pilão Arcado,35048
2126,BA,29.0,24504.0,Pindaí,16260
2127,BA,29.0,24603.0,Pindobaçu,20150
2128,BA,29.0,24652.0,Pintadas,10437
2129,BA,29.0,24678.0,Piraí do Norte,10023
2130,BA,29.0,24702.0,Piripá,10707
2131,BA,29.0,24801.0,Piritiba,24755
2132,BA,29.0,24900.0,Planaltino,9322
2133,BA,29.0,25006.0,Planalto,26265
2134,BA,29.0,25105.0,Poções,46871
2135,BA,29.0,25204.0,Pojuca,39519
2136,BA,29.0,25253.0,Ponto Novo,14914
2137,BA,29.0,25303.0,Porto Seguro,148686
2138,BA,29.0,25402.0,Potiraguá,7224
2139,BA,29.0,25501.0,Prado,28174
2140,BA,29.0,25600.0,Presidente Dutra,15142
2141,BA,29.0,25709.0,Presidente Jânio Quadros,12338
2142,BA,29.0,25758.0,Presidente Tancredo Neves,27719
2143,BA,29.0,25808.0,Queimadas,25439
2144,BA,29.0,25907.0,Quijingue,27580
2145,BA,29.0,25931.0,Quixabeira,8972
2146,BA,29.0,25956.0,Rafael Jambeiro,22621
2147,BA,29.0,26004.0,Remanso,41008
2148,BA,29.0,26103.0,Retirolândia,14396
2149,BA,29.0,26202.0,Riachão das Neves,22339
2150,BA,29.0,26301.0,Riachão do Jacuípe,33436
2151,BA,29.0,26400.0,Riacho de Santana,35421
2152,BA,29.0,26509.0,Ribeira do Amparo,14592
2153,BA,29.0,26608.0,Ribeira do Pombal,53807
2154,BA,29.0,26657.0,Ribeirão do Largo,5812
2155,BA,29.0,26707.0,Rio de Contas,12989
2156,BA,29.0,26806.0,Rio do Antônio,15371
2157,BA,29.0,26905.0,Rio do Pires,11655
2158,BA,29.0,27002.0,Rio Real,40732
2159,BA,29.0,27101.0,Rodelas,9331
2160,BA,29.0,27200.0,Ruy Barbosa,30814
2161,BA,29.0,27309.0,Salinas da Margarida,15667
2162,BA,29.0,27408.0,Salvador,2872347
2163,BA,29.0,27507.0,Santa Bárbara,20791
2164,BA,29.0,27606.0,Santa Brígida,14213
2165,BA,29.0,27705.0,Santa Cruz Cabrália,27778
2166,BA,29.0,27804.0,Santa Cruz da Vitória,6315
2167,BA,29.0,27903.0,Santa Inês,10631
2168,BA,29.0,28000.0,Santaluz,37348
2169,BA,29.0,28059.0,Santa Luzia,12597
2170,BA,29.0,28109.0,Santa Maria da Vitória,39845
2171,BA,29.0,28208.0,Santana,26614
2172,BA,29.0,28307.0,Santanópolis,8943
2173,BA,29.0,28406.0,Santa Rita de Cássia,28338
2174,BA,29.0,28505.0,Santa Teresinha,10405
2175,BA,29.0,28604.0,Santo Amaro,60069
2176,BA,29.0,28703.0,Santo Antônio de Jesus,101512
2177,BA,29.0,28802.0,Santo Estêvão,52850
2178,BA,29.0,28901.0,São Desidério,33742
2179,BA,29.0,28950.0,São Domingos,9058
2180,BA,29.0,29008.0,São Félix,14740
2181,BA,29.0,29057.0,São Félix do Coribe,15391
2182,BA,29.0,29107.0,São Felipe,21074
2183,BA,29.0,29206.0,São Francisco do Conde,39802
2184,BA,29.0,29255.0,São Gabriel,18793
2185,BA,29.0,29305.0,São Gonçalo dos Campos,37550
2186,BA,29.0,29354.0,São José da Vitória,5657
2187,BA,29.0,29370.0,São José do Jacuípe,10462
2188,BA,29.0,29404.0,São Miguel das Matas,11675
2189,BA,29.0,29503.0,São Sebastião do Passé,44300
2190,BA,29.0,29602.0,Sapeaçu,17398
2191,BA,29.0,29701.0,Sátiro Dias,17273
2192,BA,29.0,29750.0,Saubara,12043
2193,BA,29.0,29800.0,Saúde,12913
2194,BA,29.0,29909.0,Seabra,44091
2195,BA,29.0,30006.0,Sebastião Laranjeiras,11434
2196,BA,29.0,30105.0,Senhor do Bonfim,79015
2197,BA,29.0,30154.0,Serra do Ramalho,31472
2198,BA,29.0,30204.0,Sento Sé,40684
2199,BA,29.0,30303.0,Serra Dourada,17386
2200,BA,29.0,30402.0,Serra Preta,14878
2201,BA,29.0,30501.0,Serrinha,80861
2202,BA,29.0,30600.0,Serrolândia,13397
2203,BA,29.0,30709.0,Simões Filho,134377
2204,BA,29.0,30758.0,Sítio do Mato,13012
2205,BA,29.0,30766.0,Sítio do Quinto,9986
2206,BA,29.0,30774.0,Sobradinho,23191
2207,BA,29.0,30808.0,Souto Soares,16979
2208,BA,29.0,30907.0,Tabocas do Brejo Velho,12518
2209,BA,29.0,31004.0,Tanhaçu,20403
2210,BA,29.0,31053.0,Tanque Novo,17366
2211,BA,29.0,31103.0,Tanquinho,7918
2212,BA,29.0,31202.0,Taperoá,21074
2213,BA,29.0,31301.0,Tapiramutá,17010
2214,BA,29.0,31350.0,Teixeira de Freitas,160487
2215,BA,29.0,31400.0,Teodoro Sampaio,7425
2216,BA,29.0,31509.0,Teofilândia,22518
2217,BA,29.0,31608.0,Teolândia,14943
2218,BA,29.0,31707.0,Terra Nova,13033
2219,BA,29.0,31806.0,Tremedal,16394
2220,BA,29.0,31905.0,Tucano,50687
2221,BA,29.0,32002.0,Uauá,24240
2222,BA,29.0,32101.0,Ubaíra,19895
2223,BA,29.0,32200.0,Ubaitaba,19056
2224,BA,29.0,32309.0,Ubatã,27035
2225,BA,29.0,32408.0,Uibaí,13887
2226,BA,29.0,32457.0,Umburanas,19222
2227,BA,29.0,32507.0,Una,19002
2228,BA,29.0,32606.0,Urandi,16658
2229,BA,29.0,32705.0,Uruçuca,20519
2230,BA,29.0,32804.0,Utinga,19178
2231,BA,29.0,32903.0,Valença,96562
2232,BA,29.0,33000.0,Valente,28473
2233,BA,29.0,33059.0,Várzea da Roça,14104
2234,BA,29.0,33109.0,Várzea do Poço,9170
2235,BA,29.0,33158.0,Várzea Nova,12697
2236,BA,29.0,33174.0,Varzedo,8838
2237,BA,29.0,33208.0,Vera Cruz,43223
2238,BA,29.0,33257.0,Vereda,6205
2239,BA,29.0,33307.0,Vitória da Conquista,338480
2240,BA,29.0,33406.0,Wagner,9345
2241,BA,29.0,33455.0,Wanderley,12238
2242,BA,29.0,33505.0,Wenceslau Guimarães,21101
2243,BA,29.0,33604.0,Xique-Xique,46483
2244,MG,31.0,104.0,Abadia dos Dourados,6989
2245,MG,31.0,203.0,Abaeté,23237
2246,MG,31.0,302.0,Abre Campo,13454
2247,MG,31.0,401.0,Acaiaca,3994
2248,MG,31.0,500.0,Açucena,9470
2249,MG,31.0,609.0,Água Boa,13735
2250,MG,31.0,708.0,Água Comprida,1999
2251,MG,31.0,807.0,Aguanil,4486
2252,MG,31.0,906.0,Águas Formosas,19207
2253,MG,31.0,1003.0,Águas Vermelhas,13539
2254,MG,31.0,1102.0,Aimorés,25167
2255,MG,31.0,1201.0,Aiuruoca,6003
2256,MG,31.0,1300.0,Alagoa,2674
2257,MG,31.0,1409.0,Albertina,3007
2258,MG,31.0,1508.0,Além Paraíba,35362
2259,MG,31.0,1607.0,Alfenas,79996
2260,MG,31.0,1631.0,Alfredo Vasconcelos,6907
2261,MG,31.0,1706.0,Almenara,41896
2262,MG,31.0,1805.0,Alpercata,7424
2263,MG,31.0,1904.0,Alpinópolis,19853
2264,MG,31.0,2001.0,Alterosa,14466
2265,MG,31.0,2050.0,Alto Caparaó,5847
2266,MG,31.0,2100.0,Alto Rio Doce,11000
2267,MG,31.0,2209.0,Alvarenga,3907
2268,MG,31.0,2308.0,Alvinópolis,15203
2269,MG,31.0,2407.0,Alvorada de Minas,3606
2270,MG,31.0,2506.0,Amparo do Serra,4713
2271,MG,31.0,2605.0,Andradas,41077
2272,MG,31.0,2704.0,Cachoeira de Pajeú,9412
2273,MG,31.0,2803.0,Andrelândia,12224
2274,MG,31.0,2852.0,Angelândia,8520
2275,MG,31.0,2902.0,Antônio Carlos,11445
2276,MG,31.0,3009.0,Antônio Dias,9318
2277,MG,31.0,3108.0,Antônio Prado de Minas,1598
2278,MG,31.0,3207.0,Araçaí,2347
2279,MG,31.0,3306.0,Aracitaba,2063
2280,MG,31.0,3405.0,Araçuaí,36708
2281,MG,31.0,3504.0,Araguari,117267
2282,MG,31.0,3603.0,Arantina,2795
2283,MG,31.0,3702.0,Araponga,8439
2284,MG,31.0,3751.0,Araporã,6869
